id,title,year,period,release_date,original_language,runtime,revenue,popularity,vote_average,vote_count,genres,production_countries,spoken_languages,production_companies,overview,status,tagline,imdb_id,poster_path,homepage
1369907,Mamus,2024,"(2020,2025]",2024-11-20,en,30,NA,0.1751,NA,NA,Documentary,Colombia,NA,"Imagine Documentaries, XTR","A stunning and intimate portrait of the Arhuaco indigenous community in Colombia. In 1990, in a celebrated BBC documentary, the Arhuaco made contact with the outside world to warn industrialized societies of the potentially catastrophic future facing the planet if we don’t change our ways. Now, three decades later, with the advances of audio/visual technology, we go back to the Snowy Peaks of Sierra Nevada de Santa Maria to illuminate their ethos against the backdrop of an increasingly fragile world.",Released,"They managed to protect themselves for almost five centuries, until now.",tt33995459,/6Mi51jh877eyzcm6Ljf6incRPUs.jpg,https://www.docplus.com/details/mamus/ssqI13zU/
1369907,Mamus,2024,"(2020,2025]",2024-11-20,en,30,NA,0.1751,NA,NA,Documentary,United States of America,NA,"Imagine Documentaries, XTR","A stunning and intimate portrait of the Arhuaco indigenous community in Colombia. In 1990, in a celebrated BBC documentary, the Arhuaco made contact with the outside world to warn industrialized societies of the potentially catastrophic future facing the planet if we don’t change our ways. Now, three decades later, with the advances of audio/visual technology, we go back to the Snowy Peaks of Sierra Nevada de Santa Maria to illuminate their ethos against the backdrop of an increasingly fragile world.",Released,"They managed to protect themselves for almost five centuries, until now.",tt33995459,/6Mi51jh877eyzcm6Ljf6incRPUs.jpg,https://www.docplus.com/details/mamus/ssqI13zU/
1023157,Europe‘s Largest Desert,2016,"(2013,2020]",2016-07-07,en,49,NA,0.1909,7.5,4,Documentary,Spain,English,Alvaro Mendoza Productions,"Near the cold Pyrenees of Iberia, surrounded by ancient and dark green forests, lies a strange land where the rain is scarce and the wind is always blowing. The soil is poor, there are no trees and the landscape resembles the moon. Is this what the future of desertification will look like? Incredible creatures with surprising behavior live in this strange landscape. The documentary explores a place with very dry skin but a wet hidden heart where even waterfowl or amphibians can live. Living in such conditions is not easy and only the toughest animals will survive.",Released,"Get to know the Bardenas Reales, Europe‘s largest desert.",tt27564878,/3zVNtkSpbYfGIBYYznWDmCHNzkc.jpg,NA
682105,Prehistoric Worlds,2020,"(2013,2020]",2020-01-23,en,53,NA,0.2686,9,1,Documentary,France,"English, French","AMC Networks International Iberia, CNC, CuriosityStream, France Télévisions, FTV Prima, NHK, Planète+, PROCIREP, ServusTV, ZDF, ZED","Five times, Earth has faced apocalyptic events that swept nearly all life from the face of the planet. What did these prehistoric creatures look like? What catastrophes caused their disappearance? And how did our distant ancestors survive and give rise to the world we know today?",Released,NA,NA,/3qbC301jcOFN7d4PYJM0LMTiFOa.jpg,https://www.zed.fr/en/tv/distribution/catalogue/programme/prehistoric-worlds
682105,Prehistoric Worlds,2020,"(2013,2020]",2020-01-23,en,53,NA,0.2686,9,1,Documentary,Japan,"English, French","AMC Networks International Iberia, CNC, CuriosityStream, France Télévisions, FTV Prima, NHK, Planète+, PROCIREP, ServusTV, ZDF, ZED","Five times, Earth has faced apocalyptic events that swept nearly all life from the face of the planet. What did these prehistoric creatures look like? What catastrophes caused their disappearance? And how did our distant ancestors survive and give rise to the world we know today?",Released,NA,NA,/3qbC301jcOFN7d4PYJM0LMTiFOa.jpg,https://www.zed.fr/en/tv/distribution/catalogue/programme/prehistoric-worlds
682105,Prehistoric Worlds,2020,"(2013,2020]",2020-01-23,en,53,NA,0.2686,9,1,Documentary,United States of America,"English, French","AMC Networks International Iberia, CNC, CuriosityStream, France Télévisions, FTV Prima, NHK, Planète+, PROCIREP, ServusTV, ZDF, ZED","Five times, Earth has faced apocalyptic events that swept nearly all life from the face of the planet. What did these prehistoric creatures look like? What catastrophes caused their disappearance? And how did our distant ancestors survive and give rise to the world we know today?",Released,NA,NA,/3qbC301jcOFN7d4PYJM0LMTiFOa.jpg,https://www.zed.fr/en/tv/distribution/catalogue/programme/prehistoric-worlds
965324,Saving Venice,2021,"(2020,2025]",2021-05-01,en,88,NA,0.1814,7.2,5,Documentary,France,"English, Italian","All3Media International, ARTE, Lion Television","Rising sea levels and sinking land threaten to destroy Venice. Leading scientists and engineers battling the forces of nature to try to save this historic city for future generations. Discover the innovative projects and feats of engineering currently underway, including a hi-tech flood barrier, eco-projects to conserve the lagoon, and new efforts to investigate erosion beneath the city.",Released,NA,NA,/zdI6bdOs0LpVTU7EDMNFbGuPrev.jpg,https://www.all3mediainternational.com/catalogue/programme/1553
965324,Saving Venice,2021,"(2020,2025]",2021-05-01,en,88,NA,0.1814,7.2,5,Documentary,United Kingdom,"English, Italian","All3Media International, ARTE, Lion Television","Rising sea levels and sinking land threaten to destroy Venice. Leading scientists and engineers battling the forces of nature to try to save this historic city for future generations. Discover the innovative projects and feats of engineering currently underway, including a hi-tech flood barrier, eco-projects to conserve the lagoon, and new efforts to investigate erosion beneath the city.",Released,NA,NA,/zdI6bdOs0LpVTU7EDMNFbGuPrev.jpg,https://www.all3mediainternational.com/catalogue/programme/1553
559715,Smoke and Fumes: The Climate Change Cover-Up,2017,"(2013,2020]",2017-11-05,de,52,NA,0.1632,8,1,Documentary,NA,"English, German",A&O Buero,"We reveal how the oil industry has been secretly funding scientific studies, launching false media reports and systematically deceiving the public about climate change - since 1946. At the same time, they used their knowledge about climate change to gear up for a warming planet. Now, the first lawsuits have been filed, holding them responsible for global warming.",Released,NA,NA,/9DhAazJbsa1be0yCscXmMXARRSb.jpg,http://a-o-buero.de/en/smoke-and-fumes/
482099,Espions pour la planète,2016,"(2013,2020]",2016-12-20,fr,NA,NA,0.1778,NA,NA,Documentary,France,"English, Russian","ARTE France Cinéma, Seconde Vague Productions",NA,Released,NA,tt10795848,/iOPhJUaePsTiRgsut4FAerNjBwA.jpg,NA
1119203,"After Us, the Flood",2024,"(2020,2025]",2024-12-05,fi,97,NA,0.1406,2,1,"Drama, Science Fiction",Finland,"English, Finnish","Art Films Production, Tasse Film","The brilliant young physicist Henrik and his fellow students develop a fusion reactor that produces endless clean energy, potentially saving Earth from environmental catastrophe. The reactor, however, is harnessed for commercial use, and the consequences for the planet and society are devastating. By the year 2064, the world has been ravaged by climate change. The UN succeeds in developing a form of time travel that can return a person's memories and personality to the moment of birth. Henrik is sent back to the past in an attempt to prevent the escalation of a catastrophe before it is too late. Something goes wrong and Henrik is forced to begin his mission from a very different starting point to the one he is used to.",Released,Time is of the essence,tt31502638,/stkq5KoSDWoE1YgDfeQPElNkcPZ.jpg,NA
1119203,"After Us, the Flood",2024,"(2020,2025]",2024-12-05,fi,97,NA,0.1406,2,1,"Drama, Science Fiction",Latvia,"English, Finnish","Art Films Production, Tasse Film","The brilliant young physicist Henrik and his fellow students develop a fusion reactor that produces endless clean energy, potentially saving Earth from environmental catastrophe. The reactor, however, is harnessed for commercial use, and the consequences for the planet and society are devastating. By the year 2064, the world has been ravaged by climate change. The UN succeeds in developing a form of time travel that can return a person's memories and personality to the moment of birth. Henrik is sent back to the past in an attempt to prevent the escalation of a catastrophe before it is too late. Something goes wrong and Henrik is forced to begin his mission from a very different starting point to the one he is used to.",Released,Time is of the essence,tt31502638,/stkq5KoSDWoE1YgDfeQPElNkcPZ.jpg,NA
1013179,The Girl and the Typhoons,2015,"(2013,2020]",2015-12-09,en,52,NA,0.1651,7,1,Documentary,France,"English, French","All You Need is Prod, De Films En Aiguille, Ushuaïa TV","French actress Marion Cotillard travelled to the Philippines to meet with children and young people on climate change and what they want big-polluting governments to do about it. One of the girls she met is Marinel, a survivor of the Super Typhoon disaster in the Philippines in 2013, who is taking action on climate change in her own community. She participates in Plan International’s climate change adaptation projects and now teaches at youth camps to pass on everything she has learnt to the younger children. Marinel travelled to Paris with Plan International for the United Nations Framework Convention on Climate Change (UNFCCC) 21st Conference of the Parties (COP21) in December 2015.",Released,NA,tt7631462,/aXUzQP4CtxJyLTsUTGRMK8QhQ46.jpg,https://www.ushuaiatv.fr/actualit%C3%A9s/la-jeune-fille-et-les-typhons
116515,Climate Refugees,2010,"[1950,2013]",2010-01-29,en,95,NA,0.1357,8,2,Documentary,United States of America,English,NA,A documentary examining climate change and its impact on mass migration of people.,Released,NA,tt1273201,/cUqmkvWFiEcfPGzgNFjUlYv5n63.jpg,http://www.climaterefugees.com/
1327927,Quota,2024,"(2020,2025]",2024-09-05,en,3,NA,0.12,7.667,3,"Animation, Comedy",Netherlands,English,"Job, Joris & Marieke","When every global citizen is mandated to participate in a program that tracks their CO2 emissions, it makes little impression. Until they discover what happens when their designated quota has been reached.",Released,NA,NA,/huo08pB5wvsPsS6P2fhcicgq83p.jpg,https://www.jobjorisenmarieke.nl/quota
903147,Joanna Lumley and the Human Swan,2021,"(2020,2025]",2021-11-01,en,60,NA,0.12,NA,NA,Documentary,NA,NA,ITV,This inspiring film sees Joanna Lumley travel around the UK following adventurer Sacha Dench as she takes to the skies with just her electric paramotor to attempt an epic journey around the British coast whilst raising awareness about climate change.,Released,Joanna Lumley follows UK following adventurer Sacha Dench as she takes to the skies with just her electric paramotor across the UK to raise awareness of climate change.,tt19226436,/szfEhARB1WkTEM69cI1THWWjMe7.jpg,https://www.itv.com/presscentre/ep1week44/joanna-lumley-and-human-swan
636481,Extinction Rebellion: Last Chance to Save the World?,2019,"(2013,2020]",2019-07-17,en,44,NA,0.1589,NA,NA,Documentary,NA,English,ZANDLAND Films,"A huge new global protest movement is changing public attitudes to climate change. Reporter Ben Zand gains access to the most high-profile activist group, Extinction Rebellion.",Released,NA,NA,/ll2wAXYr0SEogtX7He4pfqRXkES.jpg,https://www.bbc.co.uk/programmes/p07fvjfs
139212,Recipes For Disaster,2008,"[1950,2013]",2008-09-19,fi,85,NA,0.1568,6.8,10,Documentary,Finland,"English, Finnish","JW Documentaries, Magic Hour Films, Millennium Film","Director John Webster convinces his wife and two small children that the whole family should go on an oil diet, yet without having to give up their a middle class suburban lifestyle. All the everyday things that we don't do, or that we can't help doing, make up recipes for disaster. In this comedy of errors they find themselves questioning their values and putting to test their will power and ultimately, their happiness.",Released,NA,tt0892773,/h2D7TpmVdyizPC9dXok4oS97sd.jpg,NA
280907,Hot Air,2014,"(2013,2020]",2014-07-31,en,91,NA,0.1309,NA,NA,Documentary,NA,English,NA,In the years since New Zealand politicians began to grapple with climate change our greenhouse gas emissions have burgeoned. Alister Barry’s doco draws on TV archives and interviews with key participants to find out why.,Released,NA,NA,/fcOsto8XamTQYwlKXQo52c2zCjf.jpg,http://www.hotairfilm.co.nz/
596179,Climate Change: The Facts,2019,"(2013,2020]",2019-04-18,en,58,NA,0.1945,7.1,15,"Documentary, TV Movie",United Kingdom,English,"BBC Studios, IWC Media","After one of the hottest years on record, Sir David Attenborough looks at the science of climate change and potential solutions to this global threat. Interviews with some of the world’s leading climate scientists explore recent extreme weather conditions such as unprecedented storms and catastrophic wildfires. They also reveal what dangerous levels of climate change could mean for both human populations and the natural world in the future.",Released,NA,tt10095266,/dLsPnpMoj6CtBw8OHIrCm3QSGsL.jpg,https://www.bbc.co.uk/programmes/m00049b1
483479,Fuck Fossils,2017,"(2013,2020]",2017-03-29,no,5,NA,0.1501,NA,NA,Drama,Norway,Norwegian,"Forskningsrådet, Snøball Film","Two teenagers are stuck at home babysitting, during a rainstorm in November 2050. Their every day life carries the weight of climate change and the question on their mind is whether the world has managed to stop at the two-degree target? The film is based on the report ”A future you don´t want” by Thomas Cottis, funded by The Research Council of Norway.",Released,A Future You Don't Want,NA,NA,NA
41696,The Antarctica Challenge,2009,"[1950,2013]",2009-06-07,en,NA,NA,0.1429,6,1,Documentary,NA,NA,NA,An up-to-date look at the climate change research currently being done by the scientists stationed in Antarctica.,Released,A Global Warning,tt1306953,/hS62T73Wvm5rm8U172z1NC9paBe.jpg,NA
394654,The Age of Consequences,2016,"(2013,2020]",2016-06-10,en,80,NA,0.1749,6.667,6,"Documentary, War",Germany,English,NA,"'The Hurt Locker' meets 'An Inconvenient Truth', THE AGE OF CONSEQUENCES investigates the impacts of irreversible climate change, resource scarcity, mass migration, and pandemic conflict through the lens of US national security and global instability.",Released,NA,tt5098712,/oNiENLc3KO0Xqu45jAQf4AKFeOw.jpg,NA
394654,The Age of Consequences,2016,"(2013,2020]",2016-06-10,en,80,NA,0.1749,6.667,6,"Documentary, War",Jordan,English,NA,"'The Hurt Locker' meets 'An Inconvenient Truth', THE AGE OF CONSEQUENCES investigates the impacts of irreversible climate change, resource scarcity, mass migration, and pandemic conflict through the lens of US national security and global instability.",Released,NA,tt5098712,/oNiENLc3KO0Xqu45jAQf4AKFeOw.jpg,NA
394654,The Age of Consequences,2016,"(2013,2020]",2016-06-10,en,80,NA,0.1749,6.667,6,"Documentary, War",Spain,English,NA,"'The Hurt Locker' meets 'An Inconvenient Truth', THE AGE OF CONSEQUENCES investigates the impacts of irreversible climate change, resource scarcity, mass migration, and pandemic conflict through the lens of US national security and global instability.",Released,NA,tt5098712,/oNiENLc3KO0Xqu45jAQf4AKFeOw.jpg,NA
394654,The Age of Consequences,2016,"(2013,2020]",2016-06-10,en,80,NA,0.1749,6.667,6,"Documentary, War",United States of America,English,NA,"'The Hurt Locker' meets 'An Inconvenient Truth', THE AGE OF CONSEQUENCES investigates the impacts of irreversible climate change, resource scarcity, mass migration, and pandemic conflict through the lens of US national security and global instability.",Released,NA,tt5098712,/oNiENLc3KO0Xqu45jAQf4AKFeOw.jpg,NA
977510,Simona,2022,"(2020,2025]",2022-09-30,pl,91,NA,0.1755,7.5,2,Documentary,Poland,Polish,"Canal+, Eureka Studio","Ida, the grandniece of Simona Kossak, travels to the Bialowieza Forest at the Polish-Belarussian border. Sorting through the photos left by Lech Wilczek, Ida uncovers the life he had with Simona, captured in the photographs, footage and memories.  A moving and powerful documentary about the life of Simona Kossak, a biologist, ecologist and activist known for her efforts to preserve the remnants of natural ecosystems in Poland and for living among the animals in the Białowieża Forest for over 30 years.",Released,The story of the woman who fought to protect Europe's oldest forest.,tt19849852,/278OoYzGcouhREVmtZcz8m7RyYU.jpg,https://mdag.pl/19/en/warszawa/movie/Simona/contest/16
862791,Climate Change Is Going to Kill Us All,2021,"(2020,2025]",2021-09-29,ru,14,NA,0.1196,1,1,"Comedy, Drama, Science Fiction",Russia,Russian,NA,"Magical girl Asya used magic to help her friend with her mental health issues but made it worse. Now, bringing her friend back going to be as easy as stopping сlimate сhange.",Released,NA,tt15252758,/dmAzQObpbX0iUc16t8vMZbbC0jP.jpg,NA
988396,Waiting for the Storms,2025,"(2020,2025]",2025-04-18,fr,94,NA,0.1729,NA,NA,Drama,Canada,"English, French, Russian",Films 53/12,"Across various timelines and locations, the fates of four characters intertwine as they struggle to find connections and meaning in a world transformed by climate change.",Released,NA,tt23559518,/oZV5EhxkSVIJA2NQsNMrytc015s.jpg,https://www.h264distribution.com/en/catalog/waiting-for-the-storms/
3048,The Great Global Warming Swindle,2007,"[1950,2013]",2007-03-08,de,74,NA,0.129,6.4,31,Documentary,United Kingdom,English,Sunfilm Entertainment,This film tries to blow the whistle on what it calls the biggest swindle in modern history: 'Man Made Global Warming'. Watch this film and make up your own mind.,Released,NA,tt1020027,/wxL8AOvegjwMpQfQsftk2qwPBRj.jpg,http://www.greatglobalwarmingswindle.co.uk/
1070122,Under Poisoned Skies,2024,"(2020,2025]",2024-09-05,en,56,NA,0.1279,NA,NA,"Documentary, TV Movie",Iraq,"Arabic, English",BBC Arabic,"Gas flaring has long been known to be both a major polluter and a serious health hazard. In Iraq, it's ruining ordinary people's lives, leaving communities ravaged by abnormally high levels of cancer. With oil giants like BP using a loophole to avoid reporting emissions, and governmental promises to end the practice ringing hollow, what will it take to eradicate toxic pollution from Iraq's skies?",Released,NA,tt22696682,/yKyCEs1nsmjVRLjn8Er0ASW45wR.jpg,NA
1070122,Under Poisoned Skies,2024,"(2020,2025]",2024-09-05,en,56,NA,0.1279,NA,NA,"Documentary, TV Movie",United Kingdom,"Arabic, English",BBC Arabic,"Gas flaring has long been known to be both a major polluter and a serious health hazard. In Iraq, it's ruining ordinary people's lives, leaving communities ravaged by abnormally high levels of cancer. With oil giants like BP using a loophole to avoid reporting emissions, and governmental promises to end the practice ringing hollow, what will it take to eradicate toxic pollution from Iraq's skies?",Released,NA,tt22696682,/yKyCEs1nsmjVRLjn8Er0ASW45wR.jpg,NA
516559,37,2018,"(2013,2020]",2018-02-15,de,90,NA,0.1547,5.5,2,Drama,NA,German,NA,'37' is a sensual intense journey into the life of a young man. Marc is surfer and lives his life into the day. But everything changes. After many strokes of fate he dreams of turning back time... And he is searching for a new beginning. Set in a global context of the changing environment and climate '37' will be an open journey from loss to loving life.,Released,NA,tt3463230,/h5fHHPJJvVYr3VFp9t0i2h3eA3Q.jpg,NA
784141,Arctic Summer,2021,"(2020,2025]",2021-02-19,en,24,NA,0.0839,NA,NA,Documentary,NA,NA,NA,"ARCTIC SUMMER is a poetic meditation on Tuktoyaktuk, an Indigenous community in the Arctic. The film captures Tuk during one of the last summers before climate change forced Tuk's coastal population to relocate to more habitable land.",Released,"At the end of youth, tradition, and land.",tt13739604,/t6mEw8nzVNsaDHf0Iwn8HOhB0Wp.jpg,http://frankandbeans.pictures/arcticsummer
831904,Punto De No Retorno,2021,"(2020,2025]",2021-06-01,es,90,NA,0.1239,8,1,Documentary,Argentina,NA,"Cineworld, Fundación Ambiente & Medio",NA,Released,NA,NA,/8oM7IVBcLdBrNw22DQJN6917JFd.jpg,https://fundacionambienteymedio.org/index.php
1207705,Sagbot sa Dagat,2023,"(2020,2025]",2023-11-22,tl,11,NA,0.1234,NA,NA,Documentary,Philippines,"English, Tagalog",Dalumat Film Productions,"In a world tussling with climate change, an innovative start-up named All.g emerged with a mission to take action against it. One seaweed at a time, they pivot seaweed farming from traditional shores to uncharted territories of carbon credit markets.  This documentary will dive deep into the seas of innovation, entrepreneurship, and sustainability, and will uncover the hidden potential of seaweed not only as a carbon warrior but as a catalyst for transforming livelihoods within seaweed farming communities.",Released,NA,NA,/w3gH6X3mmJtcBDjnESaYkAcA3e2.jpg,NA
370662,Time to Choose,2015,"(2013,2020]",2015-09-04,en,100,NA,0.1014,6.889,9,Documentary,United States of America,English,Representational Pictures,"Academy Award® winning director Charles Ferguson's new film investigates global climate change villains and heroes, and reveals practical solutions to act on.",Released,Climate change for good.,tt5001130,/ak6Bl7WnbzFTuBONiey2BgVGqPn.jpg,http://www.timetochoose.com
272778,ThuleTuvalu,2014,"(2013,2020]",2014-11-13,en,96,NA,0.0924,5.786,7,Documentary,Greenland,"English, Inuktitut",HesseGreutert Film,"Thule, Greenland, also called Qaanaaqis, one of the northernmost towns in the world. As the climate warms and the ice caps begin to melt, the gentle balance of life for the people of this community is in jeopardy. On the other side of the globe, the melting ice caps are raising sea levels around the Polynesian island nation of Tuvalu, threatening to wipe the island right off the map. Though a world apart, these two communities are intricately connected as environmental balance begins to tip and traditional ways of life are threatened.  'ThuleTuvalu' is a stunning documentary addressing the high price of a hundred years of development and how two very different communities are now bound together in facing an uncertain future.",Released,NA,tt3438802,/3MFpS5M8Qtqx2x8fRrRgtL8xtm2.jpg,NA
272778,ThuleTuvalu,2014,"(2013,2020]",2014-11-13,en,96,NA,0.0924,5.786,7,Documentary,Switzerland,"English, Inuktitut",HesseGreutert Film,"Thule, Greenland, also called Qaanaaqis, one of the northernmost towns in the world. As the climate warms and the ice caps begin to melt, the gentle balance of life for the people of this community is in jeopardy. On the other side of the globe, the melting ice caps are raising sea levels around the Polynesian island nation of Tuvalu, threatening to wipe the island right off the map. Though a world apart, these two communities are intricately connected as environmental balance begins to tip and traditional ways of life are threatened.  'ThuleTuvalu' is a stunning documentary addressing the high price of a hundred years of development and how two very different communities are now bound together in facing an uncertain future.",Released,NA,tt3438802,/3MFpS5M8Qtqx2x8fRrRgtL8xtm2.jpg,NA
272778,ThuleTuvalu,2014,"(2013,2020]",2014-11-13,en,96,NA,0.0924,5.786,7,Documentary,Tuvalu,"English, Inuktitut",HesseGreutert Film,"Thule, Greenland, also called Qaanaaqis, one of the northernmost towns in the world. As the climate warms and the ice caps begin to melt, the gentle balance of life for the people of this community is in jeopardy. On the other side of the globe, the melting ice caps are raising sea levels around the Polynesian island nation of Tuvalu, threatening to wipe the island right off the map. Though a world apart, these two communities are intricately connected as environmental balance begins to tip and traditional ways of life are threatened.  'ThuleTuvalu' is a stunning documentary addressing the high price of a hundred years of development and how two very different communities are now bound together in facing an uncertain future.",Released,NA,tt3438802,/3MFpS5M8Qtqx2x8fRrRgtL8xtm2.jpg,NA
538538,No Snow For Christmas,2018,"(2013,2020]",2018-07-29,en,3,NA,0.1164,6,3,"Animation, Comedy, Music",United States of America,English,"ASCAP, Bill Plympton Studios",'No Snow for Christmas' is an animated Christmas carol about the effects of climate change.,Released,NA,tt8766252,/45VSNwh3bN0QUapk97YSP8SfPPW.jpg,NA
390553,Speechless: The Polar Realm,2015,"(2013,2020]",2015-05-01,en,45,NA,0.116,7,4,Documentary,New Zealand,No Language,Galaxiid,"Beautifully filmed by New Zealand nature photographer Richard Sidey over the past decade around the polar regions, Speechless: The Polar Realm is a visual meditation of light, life, loss and wonder at the ends of the globe.  This is the second film in Sidey’s non-verbal trilogy which is comprised of:  - Landscapes at the World’s Ends (2010)  - Speechless: The Polar Realm (2015)  - Elementa (2020)",Released,NA,tt5190830,/edVNF4SPuHNyrirNt4ZCXS9Br1O.jpg,http://www.richardsidey.com/speechless/
188776,Do the Math,2013,"[1950,2013]",2013-09-22,en,45,NA,0.1539,6,1,Documentary,NA,NA,NA,"It’s simple math: we can burn less than 565 more gigatons of carbon dioxide and stay below 2°C of warming — anything more than that risks catastrophe for life on earth. The only problem? Fossil fuel corporations now have 2,795 gigatons in their reserves, five times the safe amount. And they’re planning to burn it all — unless we rise up to stop them.",Released,The Rising Movement to Change the Terrifying Math of the Climate Crisis and Fight the Fossil Fuel Industry.,tt2853094,NA,http://math.350.org
752643,Purple Mountains,2020,"(2013,2020]",2020-09-16,en,53,NA,0.1115,NA,NA,Documentary,NA,English,"Liars and Thieves, Sound Off Films, Teton Gravity Research","Professional snowboarder and mountaineer Jeremy Jones has an intimate relationship with the outdoors. It’s his escape, his identity, and his legacy. But over the course of his 45 years in the mountains, he’s seen many things change: more extreme weather, fewer snow days, and economic strain on mountain towns.  Motivated by an urge to protect the places he loves, Jeremy sets out on a physical and philosophical journey to find common ground with fellow outdoor people across diverse political backgrounds. He learns their hopes and fears while walking a mile in their shoes on the mountain and in the snow.  With intimacy and emotion set against breathtaking backdrops, Purple Mountains navigates America’s divide with a refreshing perspective: even though we may disagree about climate policy, our shared values can unite us",Released,One man's journey to find common ground in the mountains — one voter at a time.,tt13141582,/l4PePFPgzKpw68wHDE3GsydXlR5.jpg,https://www.purplemountainsfilm.com/
1079659,Alaska's Giant Bears,2023,"(2020,2025]",2023-01-17,de,52,NA,0.0949,9,1,"Documentary, TV Movie",Germany,German,"ARTE, Prospect TV, ZDF","In Canada and Alaska, the consequences of global warming are being keenly felt by brown bears - but in different ways by different populations. Their survival depends mainly on the quantity of wild salmon available in the region, as it is the fruit of their catch that enables the bears to accumulate fat reserves for the winter. While salmon populations off Canada's Pacific coast continue to decline year after year, in the immense Bristol Bay in western Alaska, as well as on Kodiak Island, they are increasing considerably. The water temperature in the North Pacific is now ideal for salmon development. From Canada to Alaska, the documentary follows different bear populations over a two-year period.",Released,NA,tt26442387,/6lmrWFQ0s3MXJ0KlSbUeKpdZXkA.jpg,NA
965470,TripleF***,2022,"(2020,2025]",2022-04-23,en,90,NA,0.079,NA,NA,Documentary,NA,NA,NA,A documentary on climate activism on 6 continents,Released,NA,tt12868820,NA,https://triplef.caravan-fantasia.com/
482402,Worst Weather Ever?,2013,"[1950,2013]",2013-12-10,en,88,NA,0.1494,4,1,"Documentary, TV Movie",United Kingdom,English,Pioneer Productions,"Scientists are in a race against time to discover what effect the warming world is having on our weather, which is getting wilder and weirder by the moment, causing chaos, death and destruction around the world.",Released,NA,tt3465616,/2vwiJ9HEDnMi5uUtH4LCF2VWRht.jpg,NA
1090905,Saving the Dead Sea,2019,"(2013,2020]",2019-04-19,en,NA,NA,0.0848,NA,NA,Documentary,United States of America,"Arabic, English","Terri Randall Film & Video Productions, WGBH","As the Dead Sea shrinks, engineers prepare a daring solution: connect it with the Red Sea by way of a massive desalination plant. If it works, it could stabilise the lake and ease regional tensions.",Released,NA,NA,/rVkicP94FMRsDYE5kRpV5sGBVv2.jpg,NA
128201,Revolution,2012,"[1950,2013]",2012-05-28,en,90,NA,0.1089,6.1,8,Documentary,Canada,English,NA,"A follow-up to Rob Stewart's documentary Sharkwater, this continues his journey of discovery to find out that what he thought was a shark problem is actually a people problem.  As Stewart's battle to save sharks escalates, he uncovers grave dangers threatening not just sharks, but humanity. In an effort to uncover the truth and find the secret to saving our own species, Stewart embarks on a life-threatening adventure through 15 countries, over four years in the making.  In the past four years the backdrop of ocean issues has changed completely. Saving sharks will be a pointless endeavor if we are losing everything else in the ocean, not just sharks. Burning fossil fuels is releasing carbon dioxide into the atmosphere; changing the oceans, changing atmospheric chemistry and altering our climate.",Released,Save The Humans,tt2350608,/hCEEAOkcZUsYoIXXIXkf70Z7WrS.jpg,http://www.therevolutionmovie.com
128201,Revolution,2012,"[1950,2013]",2012-05-28,en,90,NA,0.1089,6.1,8,Documentary,Madagascar,English,NA,"A follow-up to Rob Stewart's documentary Sharkwater, this continues his journey of discovery to find out that what he thought was a shark problem is actually a people problem.  As Stewart's battle to save sharks escalates, he uncovers grave dangers threatening not just sharks, but humanity. In an effort to uncover the truth and find the secret to saving our own species, Stewart embarks on a life-threatening adventure through 15 countries, over four years in the making.  In the past four years the backdrop of ocean issues has changed completely. Saving sharks will be a pointless endeavor if we are losing everything else in the ocean, not just sharks. Burning fossil fuels is releasing carbon dioxide into the atmosphere; changing the oceans, changing atmospheric chemistry and altering our climate.",Released,Save The Humans,tt2350608,/hCEEAOkcZUsYoIXXIXkf70Z7WrS.jpg,http://www.therevolutionmovie.com
128201,Revolution,2012,"[1950,2013]",2012-05-28,en,90,NA,0.1089,6.1,8,Documentary,United States of America,English,NA,"A follow-up to Rob Stewart's documentary Sharkwater, this continues his journey of discovery to find out that what he thought was a shark problem is actually a people problem.  As Stewart's battle to save sharks escalates, he uncovers grave dangers threatening not just sharks, but humanity. In an effort to uncover the truth and find the secret to saving our own species, Stewart embarks on a life-threatening adventure through 15 countries, over four years in the making.  In the past four years the backdrop of ocean issues has changed completely. Saving sharks will be a pointless endeavor if we are losing everything else in the ocean, not just sharks. Burning fossil fuels is releasing carbon dioxide into the atmosphere; changing the oceans, changing atmospheric chemistry and altering our climate.",Released,Save The Humans,tt2350608,/hCEEAOkcZUsYoIXXIXkf70Z7WrS.jpg,http://www.therevolutionmovie.com
341019,Global Dimming,2005,"[1950,2013]",2005-01-13,en,49,NA,0.0861,7,1,Documentary,United Kingdom,English,DOX Productions,"This may be the one of the most important Horizon films of recent years. Climate scientists have just discovered a phenomenon that threatens to disrupt our world. It may already have contributed to the deaths of hundreds of thousands through drought and famine. Unchecked, it will strike again. The good news is that there is a cure. The bad news is that the cure may be worse than the disease. If they are right, then in tackling the one problem, we may unleash a climate catastrophe on our planet. This is a film about stark choices and about the dawning realisation that all our predictions about the world's climate may be completely wrong. At its heart is something that scientists are calling ""global dimming"".",Released,NA,tt0825534,NA,http://www.bbc.co.uk/sn/tvradio/programmes/horizon/dimming_prog_summary.shtml
336446,Polarbearman,2008,"[1950,2013]",2008-02-27,en,5,NA,0.1054,NA,NA,Drama,United Kingdom,English,NA,"A man trying to live a normal life, while the water levels around him rise. Representing the polar bears situation and the melting ice caps.",Released,NA,tt1326166,NA,NA
